vehicle_id,timestamp,latitude,longitude,speed,event_type,braking_event,collision_alert,lane_change
205MSJ,2024-08-23 08:04:34.059797,33.7211051909312,-110.21870979091972,69.9,braking,1,0,0
492 2503,2023-12-18 16:49:02.014089,17.86567879275937,64.95369431210432,3.47,braking,1,0,0
88-86700,2024-06-08 08:47:42.198512,59.54903799670248,110.68312795814529,101.22,collision,0,1,0
325 JRG,2024-02-07 23:14:41.577124,-56.07025466459959,-21.62262879928727,24.25,collision,0,1,0
162-BYV,2023-11-10 02:49:55.771434,79.58818956510333,-176.48997497309327,75.14,collision,0,1,0
0H D7231,2023-12-09 07:30:20.506616,-2.90734877827002,136.0989446657789,30.57,normal,0,0,0
602-DOX,2024-04-21 22:01:15.986779,19.761191302089856,-26.929284412149457,18.84,lane_change,0,0,1
8OK84,2024-05-02 11:13:15.732373,47.727753151737005,-28.194515709259264,4.03,lane_change,0,0,1
FKT-745,2024-07-30 14:18:04.488561,-79.68826626192651,102.35959765030964,98.02,lane_change,0,0,1
4HM C65,2024-06-26 22:37:23.380369,16.051256950127936,157.16562399284862,44.72,normal,0,0,0
52U GV3,2024-09-02 20:37:06.106270,-30.534357463268222,-153.9139707329068,13.47,collision,0,1,0
5CAS667,2023-12-17 18:59:41.500717,-72.34719752782142,57.291618068429074,52.79,braking,1,0,0
17-E207,2023-11-26 03:31:28.304219,62.90002504107102,11.612086720196487,86.39,normal,0,0,0
939 UEI,2024-04-01 15:14:47.609123,-18.567376151427325,-112.54011992880966,101.49,collision,0,1,0
K87 5HP,2023-11-10 00:37:20.960681,71.30400708149043,-168.6995206722435,81.96,lane_change,0,0,1
IV 95488,2024-02-19 22:26:44.342360,-51.06613014184387,52.07699857000057,19.14,lane_change,0,0,1
3-1012Q,2024-03-15 00:47:47.585302,-1.743249345249879,93.2300304557017,115.83,collision,0,1,0
039 BAN,2024-08-20 09:23:38.126747,50.70537638428152,-3.1730489700212274,5.68,braking,1,0,0
503FM,2023-10-20 03:44:45.052142,-24.298389735054513,-6.953308548897951,105.54,normal,0,0,0
TP8 9230,2024-05-25 16:58:31.653224,36.95357356135477,128.04617240637572,10.37,normal,0,0,0
ZRX2019,2024-08-02 08:50:32.530978,54.55491538423621,-143.14345517603996,73.34,lane_change,0,0,1
552 LID,2024-08-27 06:33:45.703358,-36.042142580297394,-43.55517682713719,16.91,collision,0,1,0
31-08683,2024-08-11 09:09:03.611064,-11.412060621831273,37.39678576950092,107.25,collision,0,1,0
SE 2609,2024-03-22 06:16:21.853100,79.68027753300552,-150.9732980570459,25.01,lane_change,0,0,1
37-76725,2024-06-25 19:33:46.327587,51.73584263768274,59.55338586793121,102.58,braking,1,0,0
O74-47F,2024-07-21 19:59:11.228215,42.18003295115162,-70.26721977128159,109.2,lane_change,0,0,1
746-PIO,2024-04-09 23:02:29.087548,-73.12823675576409,47.63064594417048,83.6,lane_change,0,0,1
2NG2359,2024-07-18 06:05:23.295674,-70.88518587979888,-84.23546715633961,59.63,braking,1,0,0
LWY 820,2024-02-15 05:27:32.964344,24.338011961802735,-140.87958062992536,97.37,braking,1,0,0
P64-95V,2024-03-26 13:35:03.818603,-89.9628574626399,-170.7296766793444,32.95,collision,0,1,0
12V•923,2024-03-01 04:54:09.636219,-11.715547957430658,21.4785249985226,6.06,normal,0,0,0
V26 8QQ,2024-08-08 05:10:42.183315,-16.06478045191406,-178.25430028308014,85.08,normal,0,0,0
089 JZZ,2024-08-25 02:35:00.626309,-59.39769864220546,-134.38957579500538,58.29,collision,0,1,0
3YJ A88,2024-04-25 03:59:01.800827,-71.10894019052805,-167.69488375301148,86.67,collision,0,1,0
268 3LS,2024-06-02 09:12:54.176381,61.35334548604655,-39.26474054554217,66.6,normal,0,0,0
737 2KV,2023-12-04 18:09:31.414492,-71.04395179721533,176.9400004861215,49.27,lane_change,0,0,1
F87-VCM,2024-04-16 19:41:56.457544,-69.35482309884152,-175.23995255999938,32.8,braking,1,0,0
MTY 796,2023-11-21 15:44:19.318676,-59.126174694358276,-166.18651760016235,102.37,braking,1,0,0
837-LPN,2024-06-27 06:05:26.284468,-63.51992141526123,-147.34459099335464,68.08,normal,0,0,0
HBC-063,2024-03-01 16:45:26.777987,-33.22030210966999,-162.79190625127518,20.22,collision,0,1,0
M37 7SW,2024-04-10 12:34:16.935856,13.49911599935551,88.84957767950351,48.48,lane_change,0,0,1
3L 7623A,2024-02-27 03:37:21.480248,-45.72866060066348,5.92866999099806,5.67,normal,0,0,0
RQI-5710,2024-02-20 00:25:31.716548,83.34145687341558,-16.318748316500063,118.51,braking,1,0,0
ELX 287,2024-03-07 04:49:30.551447,-26.140498967597928,96.81837200209134,12.11,braking,1,0,0
T 703865,2024-06-03 21:28:54.332443,40.20824259453292,166.52761856577138,70.5,lane_change,0,0,1
71JG3,2023-12-25 05:36:00.515924,-59.758340877416856,3.9606087396083183,112.28,normal,0,0,0
NHC 720,2024-07-06 00:22:09.497690,-29.294605253246687,-145.29448803100001,93.94,normal,0,0,0
6B 97052,2024-05-11 04:52:03.149075,-45.20999132041017,14.437579582096845,76.11,normal,0,0,0
838 XZB,2023-11-19 02:53:40.031454,29.128983539985185,-48.20359505117838,116.15,collision,0,1,0
OWV 782,2024-04-26 15:52:24.401578,-53.411519520592954,111.49911169108623,80.33,lane_change,0,0,1
9-7339K,2023-11-15 19:15:16.358750,-2.2894973948512956,-104.77277915469385,87.11,lane_change,0,0,1
KKA 449,2024-04-10 00:57:37.982878,-30.11710130794487,-105.87701418474587,22.06,braking,1,0,0
060 XZH,2024-01-11 16:15:16.740062,8.963278332533662,44.87144620771193,0.98,collision,0,1,0
XPF 269,2023-10-26 16:46:45.931464,53.500883928368324,-64.01812308776279,96.93,collision,0,1,0
03Q SN8,2024-04-28 23:36:57.187316,-52.96356249876354,-161.85430926807842,55.57,normal,0,0,0
ZBA 944,2024-03-30 08:22:38.711940,77.54253939641646,93.5339249089389,80.77,braking,1,0,0
4JQ 100,2023-10-02 19:38:27.684180,-36.91004659694384,-91.315333005034,57.46,normal,0,0,0
205-KYZ,2023-12-20 18:32:57.309753,-87.42320547902037,-18.989260234693802,28.49,lane_change,0,0,1
ZKQ-5348,2024-05-01 20:27:49.573750,-12.05502439279256,-2.697548199499323,25.72,normal,0,0,0
15H 7886,2024-04-18 01:19:56.939259,-53.49857841305479,-103.87818594377325,86.03,braking,1,0,0
DJ-5690,2024-05-08 16:28:14.257046,75.6062718251045,60.341884678847805,96.83,braking,1,0,0
NL-6135,2023-10-29 15:19:16.981861,16.901132136259918,-23.773315593760998,17.2,normal,0,0,0
35D•969,2023-11-08 21:32:41.069371,-62.10506745034578,-93.14547925004895,9.24,braking,1,0,0
7TYY 15,2024-07-29 11:04:45.850197,24.78709516523689,107.26792252299242,82.67,normal,0,0,0
6B 0G7JPK,2024-06-15 14:32:18.746570,-39.52668448887239,97.1870289586397,75.87,collision,0,1,0
457KWC,2024-01-30 06:22:22.195662,20.587421385506545,11.977327527277907,57.0,lane_change,0,0,1
A45 3SE,2024-04-23 03:50:26.728928,-57.03916586015424,-82.924648116692,23.52,lane_change,0,0,1
69-FG56,2024-04-17 17:38:21.853751,-62.28999184177265,-68.93250140718101,11.33,braking,1,0,0
219-ZOE,2024-03-17 12:30:58.111787,-53.53736202407397,47.078505288421496,113.43,collision,0,1,0
XTY 198,2024-01-06 04:51:12.970371,52.51599925364192,140.3248050030926,45.92,braking,1,0,0
0Q 78100,2024-01-21 22:31:20.698224,9.363999761189277,-114.31204571703415,67.58,lane_change,0,0,1
4U719,2023-10-20 22:50:11.134782,7.775181857631097,177.92658886637014,102.98,normal,0,0,0
2VA J50,2024-01-18 02:14:38.458046,49.139549489637346,10.91652446482479,71.86,normal,0,0,0
8YOI672,2024-07-21 21:48:18.382573,89.71819235799859,165.05967236805037,64.06,lane_change,0,0,1
CMX-148,2024-05-26 21:35:47.388495,-6.509322474871681,-164.7283536902766,94.34,normal,0,0,0
XBL-3471,2024-05-24 17:52:10.002267,-15.257969398265516,-99.91023538025138,8.09,lane_change,0,0,1
3C 54567,2024-09-04 16:02:56.895205,-52.433037159647036,-97.81477759113332,49.12,collision,0,1,0
6GOD704,2023-11-09 17:01:56.090250,21.659834265361738,141.05883403893608,5.32,normal,0,0,0
AP 2256,2024-04-05 01:24:59.514105,17.91205908828293,17.736612236335787,45.52,normal,0,0,0
555X1,2024-07-07 01:00:21.311131,1.3823869766482488,-140.50722751536944,68.82,braking,1,0,0
7DW11,2024-05-12 23:52:13.361840,-88.52187906319278,70.9831373451135,88.99,braking,1,0,0
KQP 958,2023-09-17 21:24:39.508446,-13.621546762060333,-148.91567479145442,98.14,braking,1,0,0
3662,2024-07-02 23:50:47.135291,-31.403231813073667,-139.62835743289838,104.25,collision,0,1,0
158-170,2024-03-31 03:02:34.080981,59.18917985400111,-97.41715464667074,36.98,collision,0,1,0
86K 8241,2024-02-24 13:13:52.160082,37.85068942126084,64.79622461312653,35.64,collision,0,1,0
RHX 054,2023-11-23 14:19:59.512852,-43.18753208282183,158.9299499980762,25.2,normal,0,0,0
F44 0DN,2024-01-09 22:26:43.085165,-80.6781252780518,158.69411329097875,32.28,collision,0,1,0
5LD C91,2024-09-10 10:31:52.982282,75.3910813945096,-163.848214873162,53.12,collision,0,1,0
814-969,2024-06-01 09:42:10.303302,-26.204951890455007,-85.4980195385846,8.51,lane_change,0,0,1
26V 4112,2024-02-14 12:06:20.464165,61.274899358379145,164.42363496653468,2.21,braking,1,0,0
43O 0614,2023-12-19 10:55:41.511718,57.521610898015695,-79.23227146456922,105.92,braking,1,0,0
MGM 853,2023-10-02 10:37:15.829768,-57.6262096778366,112.78470708491602,44.88,normal,0,0,0
TDD 6973,2023-12-11 16:55:15.074281,82.85158893037911,78.19833629601936,111.92,normal,0,0,0
428L,2024-04-18 01:05:57.031692,-82.97765630903857,-84.44983495117864,63.78,normal,0,0,0
7E 7C9CGG,2024-03-22 11:42:53.911824,-75.38950017232125,97.61585967051832,35.89,braking,1,0,0
890 NKY,2024-05-29 22:36:41.487882,-82.8461946747167,-23.895873044481817,116.48,collision,0,1,0
SEP-575,2023-12-12 05:12:42.669633,68.24542119506938,170.42232107124977,90.66,normal,0,0,0
TMJ6611,2024-09-12 23:23:51.182507,4.939364185512915,57.99713444545873,60.83,collision,0,1,0
HMN 866,2024-09-02 15:45:08.830521,-67.16300256902944,132.4302749662529,2.09,normal,0,0,0
O10-99J,2024-01-21 22:08:52.744545,62.62234450921207,-50.9198808156051,43.79,braking,1,0,0
0X D3159,2024-07-03 03:08:03.761107,-38.25938479137439,127.10888003058972,69.99,braking,1,0,0
Q 613248,2024-01-23 12:55:11.004413,-59.049937332891815,-94.69664141728391,109.6,braking,1,0,0
2Z 49891,2024-01-09 12:25:22.790088,57.82402441173994,2.2939877796169696,9.2,braking,1,0,0
KAO 638,2023-11-06 14:39:43.152028,-45.99540853620509,158.32177804993484,86.61,braking,1,0,0
WN 1641,2024-07-11 08:38:08.664820,67.58824893232187,167.00183509903047,34.65,collision,0,1,0
RFA 087,2023-11-26 12:27:02.539164,-63.06337328700326,-79.20404938841777,19.13,normal,0,0,0
OW-0387,2023-10-03 10:19:23.389862,-8.606214092375396,-38.406350689522554,48.97,lane_change,0,0,1
AGM-001,2023-11-22 08:51:10.192083,-7.586842907613843,89.75135088778086,80.89,normal,0,0,0
429-PNG,2023-11-08 02:57:14.024705,43.87178361768093,3.2504739777459974,111.78,braking,1,0,0
FSI-674,2023-11-04 05:45:42.492698,-19.269712294431855,77.13852052281368,6.07,braking,1,0,0
852 2969,2023-10-23 14:47:27.011757,56.32284770085937,-108.23461411826818,106.02,collision,0,1,0
4LUV 04,2023-12-01 08:22:13.500076,77.64176707562132,-28.099586463429716,25.21,normal,0,0,0
CTH-1186,2023-12-26 10:43:43.735690,-34.465378275282305,-109.59622660638087,113.17,braking,1,0,0
8-51774Q,2023-10-25 20:27:20.062126,-43.85877667926847,178.95448696144473,83.28,collision,0,1,0
5WH A80,2024-06-24 05:18:28.751940,-65.4379771641583,-97.0861013203991,50.76,collision,0,1,0
8PZ 404,2023-09-16 22:03:04.433399,39.366121371610575,13.757907692602998,44.1,collision,0,1,0
XYO-142,2024-02-14 23:37:06.311783,-58.067989944715315,109.82122071172728,116.02,normal,0,0,0
CHB 715,2024-08-02 21:10:04.401342,79.0480418688249,-165.8725205606585,33.59,lane_change,0,0,1
331 5HA,2024-07-13 19:06:06.447222,-79.87020294316909,162.740945231331,63.32,braking,1,0,0
ZLU6967,2024-06-24 15:45:20.564967,62.03977787401857,64.58915483053227,77.69,braking,1,0,0
5I 4N5QBQ,2024-02-02 08:14:09.076741,37.116771297761744,153.96079392482773,63.31,normal,0,0,0
385-CPU,2024-04-18 22:03:40.631526,-45.50870974805448,-114.03254490814058,2.24,collision,0,1,0
XHV2305,2023-10-10 06:17:42.416026,-28.35385353472833,62.72697933761799,40.2,braking,1,0,0
FBY-111,2024-01-10 21:05:21.480713,-56.106630530268376,-13.091845957513357,97.3,normal,0,0,0
MDS 905,2023-11-18 06:18:45.490140,-82.1625631684924,80.1630370359145,81.2,lane_change,0,0,1
67FY7,2023-09-24 07:53:15.252929,19.967522475863788,12.964784481065635,94.1,normal,0,0,0
3522,2024-04-16 17:41:32.304702,-80.65280952992117,-102.72985866073716,105.87,collision,0,1,0
593-WKG,2024-06-21 22:44:50.698167,45.01482536479867,-104.66785455374453,99.8,normal,0,0,0
779THV,2024-05-15 23:30:14.940362,35.832534424032545,-90.18256098135508,44.08,braking,1,0,0
4484 IE,2024-03-29 18:57:31.586890,34.70467150581521,92.80380809297503,11.28,collision,0,1,0
3GU34,2024-01-20 07:11:40.409756,35.187832184244144,83.55476846982157,58.7,normal,0,0,0
90HK820,2024-04-06 23:46:41.494590,-13.773972312980675,-111.60004472620255,85.47,braking,1,0,0
ZHX-2934,2024-05-01 05:09:52.372888,67.09304196753044,40.75193332681954,40.28,collision,0,1,0
ZGD-204,2024-03-20 15:49:44.284094,-69.73331460019631,-1.530481563840425,30.44,lane_change,0,0,1
04M L08,2024-08-29 22:23:10.486318,47.32247885865161,-15.604233071333937,80.0,normal,0,0,0
YR 70637,2023-10-25 12:01:13.596547,55.69702189383179,-22.87751105398496,58.58,lane_change,0,0,1
349-IFD,2023-12-02 14:01:47.928630,-5.561293376475547,65.13158434834799,11.42,collision,0,1,0
252 WXB,2023-12-17 19:09:49.905885,37.24895696728373,-83.5525582545748,23.91,normal,0,0,0
37S 1658,2023-09-24 23:18:00.514097,-37.78130980586409,-134.6420987385717,91.81,collision,0,1,0
693 0OQ,2024-09-08 11:18:49.157531,-75.18403223133296,-126.64703079390853,100.85,collision,0,1,0
90DC433,2023-09-26 06:47:04.042697,68.76323225837533,-67.67477385969939,63.1,collision,0,1,0
OQR F91,2023-09-29 14:53:21.984521,-24.069641651449544,109.13212181738277,30.97,collision,0,1,0
8-F2611,2024-04-23 21:30:38.149769,38.2060446571933,-2.4928714039009776,101.48,normal,0,0,0
FQ6 2462,2024-08-03 04:13:17.286624,6.934510500221904,-125.56824984921184,38.74,braking,1,0,0
781964,2024-05-23 03:07:01.290320,22.22845051287308,104.96165905327439,27.75,normal,0,0,0
144 URL,2024-01-18 17:24:53.674125,32.28615887515318,0.39203387401300915,21.04,lane_change,0,0,1
KIO 082,2024-01-02 15:39:21.137637,-19.25934532955516,121.26813789261627,94.9,braking,1,0,0
00-M136,2024-07-30 07:18:47.270898,66.84735120374796,134.07376074770684,89.21,lane_change,0,0,1
675CWP,2024-06-06 09:52:27.315322,74.52275379326989,-157.2990390818067,93.94,collision,0,1,0
447-211,2024-08-10 10:32:39.917232,-45.65468554173363,-164.62639095202928,97.37,collision,0,1,0
HDV 208,2024-06-21 01:44:48.027315,41.52971221373721,-78.29059918546255,31.31,lane_change,0,0,1
060 LFP,2024-05-14 06:48:09.396381,-56.0830661399968,143.74957398269584,94.01,normal,0,0,0
I98-77S,2023-11-27 10:18:41.130968,-53.64097551133648,-135.6649903521626,39.67,normal,0,0,0
LQP 156,2023-12-12 16:23:26.687634,-51.83472887296715,27.921272695740925,31.01,braking,1,0,0
QM 98094,2024-09-02 13:59:28.919005,55.13957495591998,-71.67158356443308,72.3,collision,0,1,0
NBZ-5569,2024-03-11 09:05:00.266235,-7.971040429146996,31.01137629718764,11.87,normal,0,0,0
JDF O72,2023-11-16 22:12:00.142121,13.774415817421044,143.8116298229421,65.06,braking,1,0,0
HCA 861,2024-07-24 12:19:15.233167,-63.48440834908509,-27.437989970007976,59.48,lane_change,0,0,1
BKD-087,2024-05-13 01:40:56.224648,76.17357444886935,-150.84562747588728,92.25,normal,0,0,0
305S8,2024-04-14 13:05:45.986345,89.54841866701545,177.6092205677944,86.09,collision,0,1,0
809-ZMF,2024-06-24 21:45:55.033410,-47.473066031893225,23.57741249799011,39.14,braking,1,0,0
HDD 386,2024-08-22 05:05:30.373699,40.189980526638095,-88.69564714921566,108.0,lane_change,0,0,1
IL2 L5D,2024-04-04 00:35:48.528975,-82.79185624718515,87.52293744161364,45.03,normal,0,0,0
28-B125,2024-04-22 05:39:26.562868,37.24633695960682,-95.15455948747058,53.03,collision,0,1,0
14-Q171,2024-03-08 14:48:53.915907,-74.96127215507602,-41.23165481979379,8.01,normal,0,0,0
8PY 533,2024-05-21 15:42:40.836158,9.00901860482935,-58.87351314893347,70.1,normal,0,0,0
BFM-1826,2023-12-01 05:35:05.580342,0.6692660863209596,95.05855230078538,54.51,normal,0,0,0
GWI-584,2024-04-05 12:42:49.448766,15.228568390913821,175.29097849182938,94.24,lane_change,0,0,1
32ZU8,2024-02-05 20:54:40.269212,-64.41957310938383,-42.560610416355985,0.34,lane_change,0,0,1
256-UTV,2024-09-13 19:03:23.855899,51.6167678077681,-165.38472651434026,58.6,lane_change,0,0,1
199-WHTK,2024-02-13 01:15:06.449854,59.812761682467,117.01168077264987,24.52,normal,0,0,0
150 GKM,2023-11-28 15:45:57.240072,-11.407354786551153,7.52825178006708,91.14,braking,1,0,0
G99 6QY,2024-02-14 20:05:12.071077,64.06694088006648,40.59383427448009,42.74,braking,1,0,0
M15-WLT,2023-12-19 07:24:49.351881,13.855965959975023,118.38596320087356,80.23,braking,1,0,0
R09 0YV,2024-05-21 20:54:48.811037,-38.090497503112424,-153.02666307554065,105.12,braking,1,0,0
1IF Z26,2024-07-09 21:14:42.892428,8.078926795240221,40.91567221242806,112.05,braking,1,0,0
080-NZQ,2024-06-27 06:06:08.922758,59.974886603900586,-2.908971713370164,39.95,collision,0,1,0
0-G0308,2023-11-05 02:16:09.448758,25.155938944118077,90.05373858536825,34.39,lane_change,0,0,1
57Z F98,2024-02-09 00:15:49.444880,34.2447016115417,11.704473391632064,18.14,lane_change,0,0,1
4-79522C,2024-05-13 15:03:28.407123,-51.935990792943876,-84.78905854502997,110.95,normal,0,0,0
KHR 312,2024-01-02 03:38:13.723102,38.854032552378385,35.11357479831875,102.79,collision,0,1,0
4CWD 62,2024-07-03 10:55:32.074897,-2.8565461085881765,178.8334200051509,71.08,normal,0,0,0
407-YHSZ,2024-01-21 09:20:43.552581,-66.58328080596489,-47.335962982993806,69.22,normal,0,0,0
2WGT444,2024-06-08 07:27:11.200868,39.70261015246177,160.8109316649083,81.9,collision,0,1,0
178GAA,2024-02-18 21:34:33.637039,18.077914701064913,-56.11422415731985,71.49,normal,0,0,0
PSW 875,2024-01-27 19:31:55.143317,48.399828415672914,26.511478095190654,96.8,collision,0,1,0
6F NM883,2024-06-28 10:52:50.531933,29.538588860477304,13.547198601994353,42.12,lane_change,0,0,1
739 DNI,2023-10-30 15:01:37.409372,-46.105881923351454,-114.16893632473328,74.82,normal,0,0,0
9PJ 629,2024-03-29 15:06:45.321003,-81.90121636039883,95.51919391697766,1.54,lane_change,0,0,1
562 LIY,2024-08-29 10:26:15.602026,-41.43994581083812,173.15178869211599,55.57,normal,0,0,0
19-ZS29,2024-02-12 12:38:42.241223,12.332552111401853,-158.94326730813634,24.79,lane_change,0,0,1
WRS-3656,2024-07-23 14:53:13.188547,-5.843001046395884,109.92614468182836,7.41,lane_change,0,0,1
186-IPT,2024-07-19 11:46:53.732572,-12.48710097748706,44.19151423033361,116.85,collision,0,1,0
EIO-503,2024-01-08 18:26:25.386947,85.82681343822105,101.7367665956578,117.42,normal,0,0,0
HUM 177,2024-02-25 08:20:49.343694,45.15672028377949,-177.50241787486505,18.98,braking,1,0,0
AOT 438,2024-06-26 13:00:18.601013,-83.5808889751493,-63.22534021096001,89.26,normal,0,0,0
2-L9167,2023-10-28 02:09:40.689791,27.569090395835616,132.2927518475335,105.11,collision,0,1,0
1KL62,2024-04-19 18:13:23.766001,-23.36124593122132,152.1354938959995,50.26,lane_change,0,0,1
2LQ 424,2024-06-01 07:46:36.519148,-79.89239315319946,-1.4444346488896542,113.16,normal,0,0,0
FVC4643,2024-04-16 18:27:12.097368,61.95604008798949,-121.2440155971463,115.64,braking,1,0,0
693-BMO,2023-12-27 22:37:52.285046,-20.473590690590967,19.169817264162987,99.5,normal,0,0,0
516 JJF,2024-08-16 00:34:26.538807,15.077107002806741,-123.07312874192829,79.29,braking,1,0,0
12P•982,2023-11-15 11:36:39.671588,37.202140661111315,-109.48561949892508,20.05,collision,0,1,0
OGP-2012,2024-09-06 05:00:31.914304,69.02611651043941,-104.0481307727578,38.43,normal,0,0,0
87D•196,2024-02-10 09:45:04.762155,-6.603194494596082,155.85269589316056,50.73,lane_change,0,0,1
15D 376,2024-03-27 01:07:33.057874,-18.67037774945976,-79.81941635398334,51.83,normal,0,0,0
7-55487,2024-04-05 21:25:57.651592,-56.52316566421897,-124.14957835064598,65.07,braking,1,0,0
63XA737,2023-10-30 03:50:27.921658,38.241487048440206,171.6659298460484,91.99,collision,0,1,0
22Z CP8,2024-07-04 08:59:39.036064,-77.98223577088825,-11.736145487683558,54.97,lane_change,0,0,1
LAG 884,2024-01-10 22:28:00.661414,-61.55890563328259,71.93762995449211,103.64,collision,0,1,0
9KV4515,2023-12-07 10:50:27.128410,12.704575763549315,-91.93919887407596,117.39,collision,0,1,0
KVN2044,2023-11-29 19:58:11.649665,-2.5799984640327267,-13.39251096522429,23.72,braking,1,0,0
SVA 550,2024-06-04 04:35:42.629782,-2.7017474213848516,-53.39726393696098,73.97,braking,1,0,0
9Z 0Y4XNQ,2024-02-08 17:52:44.622827,-20.928674517926012,130.55802096271822,39.32,collision,0,1,0
1-6359D,2024-06-06 21:17:37.413933,15.454011225687708,-58.73596808022219,104.83,normal,0,0,0
